FIPS	State	County	Variable	mph_rate
17005	Illinois	Bond	mph_rate	0.000168757
17007	Illinois	Boone	mph_rate	0.000055375
17009	Illinois	Brown	mph_rate	0.000144613
17011	Illinois	Bureau	mph_rate	0.000028636
17013	Illinois	Calhoun	mph_rate	0.000196348
17015	Illinois	Carroll	mph_rate	
17017	Illinois	Cass	mph_rate	
17019	Illinois	Champaign	mph_rate	0.000486666
17021	Illinois	Christian	mph_rate	
17023	Illinois	Clark	mph_rate	
17025	Illinois	Clay	mph_rate	
17027	Illinois	Clinton	mph_rate	
17029	Illinois	Coles	mph_rate	0.000222449
17031	Illinois	Cook	mph_rate	0.000624811
17033	Illinois	Crawford	mph_rate	
17035	Illinois	Cumberland	mph_rate	0.000090531
17037	Illinois	DeKalb	mph_rate	0.000294716
17039	Illinois	De Witt	mph_rate	
17041	Illinois	Douglas	mph_rate	0.000050060
17043	Illinois	DuPage	mph_rate	0.000637295
17045	Illinois	Edgar	mph_rate	0.000107916
17047	Illinois	Edwards	mph_rate	
17049	Illinois	Effingham	mph_rate	0.000029218
17051	Illinois	Fayette	mph_rate	
17053	Illinois	Ford	mph_rate	0.000071053
17055	Illinois	Franklin	mph_rate	0.000025272
17057	Illinois	Fulton	mph_rate	0.000026983
17059	Illinois	Gallatin	mph_rate	
17061	Illinois	Greene	mph_rate	
17063	Illinois	Grundy	mph_rate	0.000079797
17065	Illinois	Hamilton	mph_rate	
17067	Illinois	Hancock	mph_rate	
17069	Illinois	Hardin	mph_rate	
17071	Illinois	Henderson	mph_rate	
17073	Illinois	Henry	mph_rate	0.000039649
17075	Illinois	Iroquois	mph_rate	0.000067438
17077	Illinois	Jackson	mph_rate	0.000762157
17079	Illinois	Jasper	mph_rate	
17081	Illinois	Jefferson	mph_rate	0.000051564
17083	Illinois	Jersey	mph_rate	
17085	Illinois	Jo Daviess	mph_rate	0.000044098
17087	Illinois	Johnson	mph_rate	
17089	Illinois	Kane	mph_rate	0.000271119
17091	Illinois	Kankakee	mph_rate	0.000132146
17093	Illinois	Kendall	mph_rate	0.000121487
17095	Illinois	Knox	mph_rate	0.000188882
17097	Illinois	Lake	mph_rate	0.000723926
17099	Illinois	LaSalle	mph_rate	0.000087840
17101	Illinois	Lawrence	mph_rate	0.000059407
17103	Illinois	Lee	mph_rate	0.000222575
17105	Illinois	Livingston	mph_rate	0.000025719
17107	Illinois	Logan	mph_rate	0.000066068
17109	Illinois	McDonough	mph_rate	0.000245293
17111	Illinois	McHenry	mph_rate	0.000232837
17113	Illinois	McLean	mph_rate	0.000347390
17115	Illinois	Macon	mph_rate	0.000090288
17117	Illinois	Macoupin	mph_rate	0.000020924
17119	Illinois	Madison	mph_rate	0.000129960
17121	Illinois	Marion	mph_rate	0.000126778
17123	Illinois	Marshall	mph_rate	
17125	Illinois	Mason	mph_rate	0.000205100
17127	Illinois	Massac	mph_rate	
17129	Illinois	Menard	mph_rate	0.000157381
17131	Illinois	Mercer	mph_rate	
17133	Illinois	Monroe	mph_rate	0.000030295
17135	Illinois	Montgomery	mph_rate	0.000033236
17137	Illinois	Morgan	mph_rate	0.000112600
17139	Illinois	Moultrie	mph_rate	
17141	Illinois	Ogle	mph_rate	0.000037415
17143	Illinois	Peoria	mph_rate	0.000322089
17145	Illinois	Perry	mph_rate	
17147	Illinois	Piatt	mph_rate	0.000059802
17149	Illinois	Pike	mph_rate	
17151	Illinois	Pope	mph_rate	
17153	Illinois	Pulaski	mph_rate	
17155	Illinois	Putnam	mph_rate	
17157	Illinois	Randolph	mph_rate	0.000029899
17159	Illinois	Richland	mph_rate	0.000308109
17161	Illinois	Rock Island	mph_rate	0.000196482
17163	Illinois	St. Clair	mph_rate	0.000107249
17165	Illinois	Saline	mph_rate	0.000160417
17167	Illinois	Sangamon	mph_rate	0.000515615
17169	Illinois	Schuyler	mph_rate	0.000928382
17171	Illinois	Scott	mph_rate	
17173	Illinois	Shelby	mph_rate	0.000044765
17175	Illinois	Stark	mph_rate	
17177	Illinois	Stephenson	mph_rate	0.000083863
17179	Illinois	Tazewell	mph_rate	0.000103368
17181	Illinois	Union	mph_rate	0.000281405
17183	Illinois	Vermilion	mph_rate	0.000245134
17185	Illinois	Wabash	mph_rate	
17187	Illinois	Warren	mph_rate	
17189	Illinois	Washington	mph_rate	0.000068037
17191	Illinois	Wayne	mph_rate	0.000059702
17193	Illinois	White	mph_rate	
17195	Illinois	Whiteside	mph_rate	0.000085537
17197	Illinois	Will	mph_rate	0.000216535
17199	Illinois	Williamson	mph_rate	0.000180731
17201	Illinois	Winnebago	mph_rate	0.000199904
17203	Illinois	Woodford	mph_rate	0.000051728
18001	Indiana	Adams	mph_rate	0.000029054
18003	Indiana	Allen	mph_rate	0.000281068
18005	Indiana	Bartholomew	mph_rate	0.000260088
18007	Indiana	Benton	mph_rate	0.000225200
18009	Indiana	Blackford	mph_rate	
18011	Indiana	Boone	mph_rate	0.000387140
18013	Indiana	Brown	mph_rate	0.000459680
18015	Indiana	Carroll	mph_rate	0.000049596
18017	Indiana	Cass	mph_rate	0.000282363
18019	Indiana	Clark	mph_rate	0.000162741
18021	Indiana	Clay	mph_rate	0.000297420
18023	Indiana	Clinton	mph_rate	0.000030104
18025	Indiana	Crawford	mph_rate	
18027	Indiana	Daviess	mph_rate	
18029	Indiana	Dearborn	mph_rate	0.000079856
18031	Indiana	Decatur	mph_rate	
18033	Indiana	DeKalb	mph_rate	0.000047331
18035	Indiana	Delaware	mph_rate	0.000518368
18037	Indiana	Dubois	mph_rate	0.000167128
18039	Indiana	Elkhart	mph_rate	0.000146798
18041	Indiana	Fayette	mph_rate	0.000041156
18043	Indiana	Floyd	mph_rate	0.000147378
18045	Indiana	Fountain	mph_rate	0.000115861
18047	Indiana	Franklin	mph_rate	0.000043339
18049	Indiana	Fulton	mph_rate	0.000047987
18051	Indiana	Gibson	mph_rate	0.000059609
18053	Indiana	Grant	mph_rate	0.000185706
18055	Indiana	Greene	mph_rate	
18057	Indiana	Hamilton	mph_rate	0.000680046
18059	Indiana	Hancock	mph_rate	0.000128134
18061	Indiana	Harrison	mph_rate	0.000076175
18063	Indiana	Hendricks	mph_rate	0.000205668
18065	Indiana	Henry	mph_rate	0.000080802
18067	Indiana	Howard	mph_rate	0.000253758
18069	Indiana	Huntington	mph_rate	0.000107802
18071	Indiana	Jackson	mph_rate	0.000140881
18073	Indiana	Jasper	mph_rate	0.000089478
18075	Indiana	Jay	mph_rate	
18077	Indiana	Jefferson	mph_rate	0.000401669
18079	Indiana	Jennings	mph_rate	0.000140454
18081	Indiana	Johnson	mph_rate	0.000178536
18083	Indiana	Knox	mph_rate	0.000416569
18085	Indiana	Kosciusko	mph_rate	0.000129289
18087	Indiana	LaGrange	mph_rate	0.000026922
18089	Indiana	Lake	mph_rate	0.000163264
18091	Indiana	LaPorte	mph_rate	0.000206317
18093	Indiana	Lawrence	mph_rate	0.000065004
18095	Indiana	Madison	mph_rate	0.000167107
18097	Indiana	Marion	mph_rate	0.000397883
18099	Indiana	Marshall	mph_rate	0.000063799
18101	Indiana	Martin	mph_rate	0.000096749
18103	Indiana	Miami	mph_rate	0.000054364
18105	Indiana	Monroe	mph_rate	0.000693251
18107	Indiana	Montgomery	mph_rate	0.000052492
18109	Indiana	Morgan	mph_rate	0.000115769
18111	Indiana	Newton	mph_rate	
18113	Indiana	Noble	mph_rate	0.000063151
18115	Indiana	Ohio	mph_rate	0.000163639
18117	Indiana	Orange	mph_rate	0.000101000
18119	Indiana	Owen	mph_rate	0.000092666
18121	Indiana	Parke	mph_rate	0.000173030
18123	Indiana	Perry	mph_rate	
18125	Indiana	Pike	mph_rate	
18127	Indiana	Porter	mph_rate	0.000358558
18129	Indiana	Posey	mph_rate	
18131	Indiana	Pulaski	mph_rate	0.000074817
18133	Indiana	Putnam	mph_rate	0.000184560
18135	Indiana	Randolph	mph_rate	0.000038232
18137	Indiana	Ripley	mph_rate	0.000069341
18139	Indiana	Rush	mph_rate	
18141	Indiana	St. Joseph	mph_rate	0.000378493
18143	Indiana	Scott	mph_rate	
18145	Indiana	Shelby	mph_rate	0.000090159
18147	Indiana	Spencer	mph_rate	0.000143342
18149	Indiana	Starke	mph_rate	0.000042779
18151	Indiana	Steuben	mph_rate	0.000029291
18153	Indiana	Sullivan	mph_rate	0.000046570
18155	Indiana	Switzerland	mph_rate	
18157	Indiana	Tippecanoe	mph_rate	0.000347027
18159	Indiana	Tipton	mph_rate	
18161	Indiana	Union	mph_rate	
18163	Indiana	Vanderburgh	mph_rate	0.000350421
18165	Indiana	Vermillion	mph_rate	
18167	Indiana	Vigo	mph_rate	0.000556117
18169	Indiana	Wabash	mph_rate	0.000060883
18171	Indiana	Warren	mph_rate	
18173	Indiana	Warrick	mph_rate	0.000267304
18175	Indiana	Washington	mph_rate	0.000070726
18177	Indiana	Wayne	mph_rate	0.000290428
18179	Indiana	Wells	mph_rate	
18181	Indiana	White	mph_rate	0.000040532
18183	Indiana	Whitley	mph_rate	0.000059979
19001	Iowa	Adair	mph_rate	
19003	Iowa	Adams	mph_rate	
19005	Iowa	Allamakee	mph_rate	
19007	Iowa	Appanoose	mph_rate	
19009	Iowa	Audubon	mph_rate	
19011	Iowa	Benton	mph_rate	0.000038354
19013	Iowa	Black Hawk	mph_rate	0.000228666
19015	Iowa	Boone	mph_rate	0.000076106
19017	Iowa	Bremer	mph_rate	0.000041169
19019	Iowa	Buchanan	mph_rate	0.000381898
19021	Iowa	Buena Vista	mph_rate	0.000049196
19023	Iowa	Butler	mph_rate	0.000067078
19025	Iowa	Calhoun	mph_rate	
19027	Iowa	Carroll	mph_rate	0.000192031
19029	Iowa	Cass	mph_rate	0.000143369
19031	Iowa	Cedar	mph_rate	0.000054072
19033	Iowa	Cerro Gordo	mph_rate	0.000272066
19035	Iowa	Cherokee	mph_rate	0.000082563
19037	Iowa	Chickasaw	mph_rate	0.000080489
19039	Iowa	Clarke	mph_rate	
19041	Iowa	Clay	mph_rate	0.000240269
19043	Iowa	Clayton	mph_rate	0.000055294
19045	Iowa	Clinton	mph_rate	0.000142508
19047	Iowa	Crawford	mph_rate	
19049	Iowa	Dallas	mph_rate	0.000134987
19051	Iowa	Davis	mph_rate	
19053	Iowa	Decatur	mph_rate	
19055	Iowa	Delaware	mph_rate	0.000056227
19057	Iowa	Des Moines	mph_rate	0.000148928
19059	Iowa	Dickinson	mph_rate	
19061	Iowa	Dubuque	mph_rate	0.000276926
19063	Iowa	Emmet	mph_rate	0.000097238
19065	Iowa	Fayette	mph_rate	
19067	Iowa	Floyd	mph_rate	0.000061305
19069	Iowa	Franklin	mph_rate	0.000093537
19071	Iowa	Fremont	mph_rate	
19073	Iowa	Greene	mph_rate	
19075	Iowa	Grundy	mph_rate	
19077	Iowa	Guthrie	mph_rate	
19079	Iowa	Hamilton	mph_rate	
19081	Iowa	Hancock	mph_rate	0.000088355
19083	Iowa	Hardin	mph_rate	0.000114051
19085	Iowa	Harrison	mph_rate	
19087	Iowa	Henry	mph_rate	0.000248373
19089	Iowa	Howard	mph_rate	
19091	Iowa	Humboldt	mph_rate	
19093	Iowa	Ida	mph_rate	
19095	Iowa	Iowa	mph_rate	0.000061207
19097	Iowa	Jackson	mph_rate	
19099	Iowa	Jasper	mph_rate	0.000108648
19101	Iowa	Jefferson	mph_rate	0.000416667
19103	Iowa	Johnson	mph_rate	0.001424892
19105	Iowa	Jones	mph_rate	
19107	Iowa	Keokuk	mph_rate	
19109	Iowa	Kossuth	mph_rate	0.000064437
19111	Iowa	Lee	mph_rate	0.000055801
19113	Iowa	Linn	mph_rate	0.000184341
19115	Iowa	Louisa	mph_rate	0.000087920
19117	Iowa	Lucas	mph_rate	
19119	Iowa	Lyon	mph_rate	
19121	Iowa	Madison	mph_rate	0.000063561
19123	Iowa	Mahaska	mph_rate	0.000044645
19125	Iowa	Marion	mph_rate	0.000360783
19127	Iowa	Marshall	mph_rate	0.000196531
19129	Iowa	Mills	mph_rate	0.000199203
19131	Iowa	Mitchell	mph_rate	
19133	Iowa	Monona	mph_rate	0.000108249
19135	Iowa	Monroe	mph_rate	
19137	Iowa	Montgomery	mph_rate	
19139	Iowa	Muscatine	mph_rate	0.000093607
19141	Iowa	O'Brien	mph_rate	
19143	Iowa	Osceola	mph_rate	
19145	Iowa	Page	mph_rate	0.000125526
19147	Iowa	Palo Alto	mph_rate	
19149	Iowa	Plymouth	mph_rate	0.000040011
19151	Iowa	Pocahontas	mph_rate	
19153	Iowa	Polk	mph_rate	0.000289181
19155	Iowa	Pottawattamie	mph_rate	0.000042833
19157	Iowa	Poweshiek	mph_rate	0.000211651
19159	Iowa	Ringgold	mph_rate	
19161	Iowa	Sac	mph_rate	
19163	Iowa	Scott	mph_rate	0.000223216
19165	Iowa	Shelby	mph_rate	0.000082149
19167	Iowa	Sioux	mph_rate	0.000029651
19169	Iowa	Story	mph_rate	0.000401934
19171	Iowa	Tama	mph_rate	
19173	Iowa	Taylor	mph_rate	
19175	Iowa	Union	mph_rate	0.000079891
19177	Iowa	Van Buren	mph_rate	
19179	Iowa	Wapello	mph_rate	0.000140351
19181	Iowa	Warren	mph_rate	0.000129542
19183	Iowa	Washington	mph_rate	
19185	Iowa	Wayne	mph_rate	
19187	Iowa	Webster	mph_rate	0.000105586
19189	Iowa	Winnebago	mph_rate	0.000092251
19191	Iowa	Winneshiek	mph_rate	0.000237451
19193	Iowa	Woodbury	mph_rate	0.000166119
19195	Iowa	Worth	mph_rate	
19197	Iowa	Wright	mph_rate	0.000075792
20001	Kansas	Allen	mph_rate	0.000449438
20003	Kansas	Anderson	mph_rate	0.000123487
20005	Kansas	Atchison	mph_rate	0.000414397
20007	Kansas	Barber	mph_rate	
20009	Kansas	Barton	mph_rate	0.000397270
20011	Kansas	Bourbon	mph_rate	0.000263713
20013	Kansas	Brown	mph_rate	0.000100080
20015	Kansas	Butler	mph_rate	0.000227452
20017	Kansas	Chase	mph_rate	0.000358166
20019	Kansas	Chautauqua	mph_rate	0.000273448
20021	Kansas	Cherokee	mph_rate	0.000185434
20023	Kansas	Cheyenne	mph_rate	
20025	Kansas	Clark	mph_rate	0.000453927
20027	Kansas	Clay	mph_rate	
20029	Kansas	Cloud	mph_rate	0.000419859
20031	Kansas	Coffey	mph_rate	0.000116171
20033	Kansas	Comanche	mph_rate	
20035	Kansas	Cowley	mph_rate	0.000165353
20037	Kansas	Crawford	mph_rate	0.000664079
20039	Kansas	Decatur	mph_rate	
20041	Kansas	Dickinson	mph_rate	
20043	Kansas	Doniphan	mph_rate	0.000125723
20045	Kansas	Douglas	mph_rate	0.000997995
20047	Kansas	Edwards	mph_rate	
20049	Kansas	Elk	mph_rate	
20051	Kansas	Ellis	mph_rate	0.000949033
20053	Kansas	Ellsworth	mph_rate	0.000306984
20055	Kansas	Finney	mph_rate	0.000162263
20057	Kansas	Ford	mph_rate	0.000029344
20059	Kansas	Franklin	mph_rate	0.000192130
20061	Kansas	Geary	mph_rate	0.000169880
20063	Kansas	Gove	mph_rate	
20065	Kansas	Graham	mph_rate	
20067	Kansas	Grant	mph_rate	0.000127356
20069	Kansas	Gray	mph_rate	0.000165893
20071	Kansas	Greeley	mph_rate	
20073	Kansas	Greenwood	mph_rate	0.000149701
20075	Kansas	Hamilton	mph_rate	
20077	Kansas	Harper	mph_rate	
20079	Kansas	Harvey	mph_rate	0.000546747
20081	Kansas	Haskell	mph_rate	
20083	Kansas	Hodgeman	mph_rate	
20085	Kansas	Jackson	mph_rate	0.000296626
20087	Kansas	Jefferson	mph_rate	0.000104548
20089	Kansas	Jewell	mph_rate	
20091	Kansas	Johnson	mph_rate	0.000659654
20093	Kansas	Kearny	mph_rate	
20095	Kansas	Kingman	mph_rate	0.000254940
20097	Kansas	Kiowa	mph_rate	0.000779727
20099	Kansas	Labette	mph_rate	0.000278216
20101	Kansas	Lane	mph_rate	
20103	Kansas	Leavenworth	mph_rate	0.000222190
20105	Kansas	Lincoln	mph_rate	
20107	Kansas	Linn	mph_rate	
20109	Kansas	Logan	mph_rate	
20111	Kansas	Lyon	mph_rate	0.000594283
20113	Kansas	McPherson	mph_rate	0.000137254
20115	Kansas	Marion	mph_rate	0.000079001
20117	Kansas	Marshall	mph_rate	
20119	Kansas	Meade	mph_rate	
20121	Kansas	Miami	mph_rate	0.000334937
20123	Kansas	Mitchell	mph_rate	
20125	Kansas	Montgomery	mph_rate	0.000452322
20127	Kansas	Morris	mph_rate	
20129	Kansas	Morton	mph_rate	0.000309502
20131	Kansas	Nemaha	mph_rate	0.000098328
20133	Kansas	Neosho	mph_rate	0.000060617
20135	Kansas	Ness	mph_rate	
20137	Kansas	Norton	mph_rate	0.000529568
20139	Kansas	Osage	mph_rate	
20141	Kansas	Osborne	mph_rate	0.000259943
20143	Kansas	Ottawa	mph_rate	
20145	Kansas	Pawnee	mph_rate	0.003293713
20147	Kansas	Phillips	mph_rate	0.000354862
20149	Kansas	Pottawatomie	mph_rate	0.000184230
20151	Kansas	Pratt	mph_rate	0.000310945
20153	Kansas	Rawlins	mph_rate	0.000399042
20155	Kansas	Reno	mph_rate	0.000278741
20157	Kansas	Republic	mph_rate	0.000201857
20159	Kansas	Rice	mph_rate	0.000098941
20161	Kansas	Riley	mph_rate	0.000531602
20163	Kansas	Rooks	mph_rate	
20165	Kansas	Rush	mph_rate	0.000300933
20167	Kansas	Russell	mph_rate	0.000143205
20169	Kansas	Saline	mph_rate	0.000376709
20171	Kansas	Scott	mph_rate	0.000201939
20173	Kansas	Sedgwick	mph_rate	0.000398557
20175	Kansas	Seward	mph_rate	0.000347479
20177	Kansas	Shawnee	mph_rate	0.000695551
20179	Kansas	Sheridan	mph_rate	
20181	Kansas	Sherman	mph_rate	0.000166279
20183	Kansas	Smith	mph_rate	
20185	Kansas	Stafford	mph_rate	
20187	Kansas	Stanton	mph_rate	0.000444050
20189	Kansas	Stevens	mph_rate	
20191	Kansas	Sumner	mph_rate	0.000165982
20193	Kansas	Thomas	mph_rate	
20195	Kansas	Trego	mph_rate	0.000333890
20197	Kansas	Wabaunsee	mph_rate	0.000141925
20199	Kansas	Wallace	mph_rate	
20201	Kansas	Washington	mph_rate	
20203	Kansas	Wichita	mph_rate	
20205	Kansas	Wilson	mph_rate	
20207	Kansas	Woodson	mph_rate	
20209	Kansas	Wyandotte	mph_rate	0.000304161
21001	Kentucky	Adair	mph_rate	0.000053720
21003	Kentucky	Allen	mph_rate	0.000100000
21005	Kentucky	Anderson	mph_rate	0.000139671
21007	Kentucky	Ballard	mph_rate	0.000363064
21009	Kentucky	Barren	mph_rate	0.000118666
21011	Kentucky	Bath	mph_rate	0.000516173
21013	Kentucky	Bell	mph_rate	
21015	Kentucky	Boone	mph_rate	0.000259819
21017	Kentucky	Bourbon	mph_rate	0.000150210
21019	Kentucky	Boyd	mph_rate	0.000443432
21021	Kentucky	Boyle	mph_rate	0.000596910
21023	Kentucky	Bracken	mph_rate	0.000117564
21025	Kentucky	Breathitt	mph_rate	0.000144040
21027	Kentucky	Breckinridge	mph_rate	0.000049813
21029	Kentucky	Bullitt	mph_rate	0.000107413
21031	Kentucky	Butler	mph_rate	0.000078555
21033	Kentucky	Caldwell	mph_rate	0.000231232
21035	Kentucky	Calloway	mph_rate	0.000482677
21037	Kentucky	Campbell	mph_rate	0.000209866
21039	Kentucky	Carlisle	mph_rate	0.000195886
21041	Kentucky	Carroll	mph_rate	0.000092584
21043	Kentucky	Carter	mph_rate	0.000072187
21045	Kentucky	Casey	mph_rate	
21047	Kentucky	Christian	mph_rate	0.000323804
21049	Kentucky	Clark	mph_rate	0.000196502
21051	Kentucky	Clay	mph_rate	0.000092111
21053	Kentucky	Clinton	mph_rate	0.000097324
21055	Kentucky	Crittenden	mph_rate	
21057	Kentucky	Cumberland	mph_rate	
21059	Kentucky	Daviess	mph_rate	0.000320394
21061	Kentucky	Edmonson	mph_rate	
21063	Kentucky	Elliott	mph_rate	
21065	Kentucky	Estill	mph_rate	
21067	Kentucky	Fayette	mph_rate	0.001064719
21069	Kentucky	Fleming	mph_rate	0.000208420
21071	Kentucky	Floyd	mph_rate	0.000253614
21073	Kentucky	Franklin	mph_rate	0.000263783
21075	Kentucky	Fulton	mph_rate	
21077	Kentucky	Gallatin	mph_rate	
21079	Kentucky	Garrard	mph_rate	0.000059060
21081	Kentucky	Grant	mph_rate	0.000081008
21083	Kentucky	Graves	mph_rate	0.000107541
21085	Kentucky	Grayson	mph_rate	0.000232486
21087	Kentucky	Green	mph_rate	
21089	Kentucky	Greenup	mph_rate	0.000108381
21091	Kentucky	Hancock	mph_rate	
21093	Kentucky	Hardin	mph_rate	0.000261685
21095	Kentucky	Harlan	mph_rate	0.000102599
21097	Kentucky	Harrison	mph_rate	0.000106146
21099	Kentucky	Hart	mph_rate	
21101	Kentucky	Henderson	mph_rate	0.000151214
21103	Kentucky	Henry	mph_rate	0.000129769
21105	Kentucky	Hickman	mph_rate	
21107	Kentucky	Hopkins	mph_rate	0.000277233
21109	Kentucky	Jackson	mph_rate	0.000147907
21111	Kentucky	Jefferson	mph_rate	0.000749148
21113	Kentucky	Jessamine	mph_rate	0.000492520
21115	Kentucky	Johnson	mph_rate	0.000469865
21117	Kentucky	Kenton	mph_rate	0.000281431
21119	Kentucky	Knott	mph_rate	0.000183767
21121	Kentucky	Knox	mph_rate	0.000094112
21123	Kentucky	Larue	mph_rate	0.000140696
21125	Kentucky	Laurel	mph_rate	0.000118644
21127	Kentucky	Lawrence	mph_rate	0.000125865
21129	Kentucky	Lee	mph_rate	
21131	Kentucky	Leslie	mph_rate	
21133	Kentucky	Letcher	mph_rate	0.000244161
21135	Kentucky	Lewis	mph_rate	0.000072093
21137	Kentucky	Lincoln	mph_rate	0.000040417
21139	Kentucky	Livingston	mph_rate	
21141	Kentucky	Logan	mph_rate	0.000037277
21143	Kentucky	Lyon	mph_rate	
21145	Kentucky	McCracken	mph_rate	0.000488348
21147	Kentucky	McCreary	mph_rate	
21149	Kentucky	McLean	mph_rate	0.000419375
21151	Kentucky	Madison	mph_rate	0.000469054
21153	Kentucky	Magoffin	mph_rate	0.000075013
21155	Kentucky	Marion	mph_rate	0.000050457
21157	Kentucky	Marshall	mph_rate	0.000031782
21159	Kentucky	Martin	mph_rate	
21161	Kentucky	Mason	mph_rate	0.000514021
21163	Kentucky	Meade	mph_rate	0.000034864
21165	Kentucky	Menifee	mph_rate	0.000316756
21167	Kentucky	Mercer	mph_rate	0.000281017
21169	Kentucky	Metcalfe	mph_rate	0.000098756
21171	Kentucky	Monroe	mph_rate	0.000091108
21173	Kentucky	Montgomery	mph_rate	0.000263842
21175	Kentucky	Morgan	mph_rate	0.000071731
21177	Kentucky	Muhlenberg	mph_rate	0.000031770
21179	Kentucky	Nelson	mph_rate	0.000137691
21181	Kentucky	Nicholas	mph_rate	0.000140312
21183	Kentucky	Ohio	mph_rate	0.000041925
21185	Kentucky	Oldham	mph_rate	0.000645599
21187	Kentucky	Owen	mph_rate	
21189	Kentucky	Owsley	mph_rate	
21191	Kentucky	Pendleton	mph_rate	0.000134120
21193	Kentucky	Perry	mph_rate	0.000487533
21195	Kentucky	Pike	mph_rate	0.000246131
21197	Kentucky	Powell	mph_rate	0.000237398
21199	Kentucky	Pulaski	mph_rate	0.000458919
21201	Kentucky	Robertson	mph_rate	
21203	Kentucky	Rockcastle	mph_rate	0.000058637
21205	Kentucky	Rowan	mph_rate	0.000941821
21207	Kentucky	Russell	mph_rate	
21209	Kentucky	Scott	mph_rate	0.000358340
21211	Kentucky	Shelby	mph_rate	0.000330727
21213	Kentucky	Simpson	mph_rate	0.000057564
21215	Kentucky	Spencer	mph_rate	
21217	Kentucky	Taylor	mph_rate	0.000081410
21219	Kentucky	Todd	mph_rate	
21221	Kentucky	Trigg	mph_rate	0.000069628
21223	Kentucky	Trimble	mph_rate	0.000113740
21225	Kentucky	Union	mph_rate	
21227	Kentucky	Warren	mph_rate	0.000411685
21229	Kentucky	Washington	mph_rate	0.000084976
21231	Kentucky	Wayne	mph_rate	
21233	Kentucky	Webster	mph_rate	0.000073411
21235	Kentucky	Whitley	mph_rate	0.000224486
21237	Kentucky	Wolfe	mph_rate	0.000407941
21239	Kentucky	Woodford	mph_rate	0.000799648
22001	Louisiana	Acadia	mph_rate	0.000080856
22003	Louisiana	Allen	mph_rate	0.000038849
22005	Louisiana	Ascension	mph_rate	0.000064898
22007	Louisiana	Assumption	mph_rate	
22009	Louisiana	Avoyelles	mph_rate	0.000023748
22011	Louisiana	Beauregard	mph_rate	0.000027891
22013	Louisiana	Bienville	mph_rate	
22015	Louisiana	Bossier	mph_rate	0.000068060
22017	Louisiana	Caddo	mph_rate	0.000422514
22019	Louisiana	Calcasieu	mph_rate	0.000119003
22021	Louisiana	Caldwell	mph_rate	
22023	Louisiana	Cameron	mph_rate	
22025	Louisiana	Catahoula	mph_rate	
22027	Louisiana	Claiborne	mph_rate	0.000058299
22029	Louisiana	Concordia	mph_rate	
22031	Louisiana	De Soto	mph_rate	0.000037408
22033	Louisiana	East Baton Rouge	mph_rate	0.000376521
22035	Louisiana	East Carroll	mph_rate	
22037	Louisiana	East Feliciana	mph_rate	0.000643628
22039	Louisiana	Evangeline	mph_rate	
22041	Louisiana	Franklin	mph_rate	0.000096145
22043	Louisiana	Grant	mph_rate	
22045	Louisiana	Iberia	mph_rate	0.000027300
22047	Louisiana	Iberville	mph_rate	
22049	Louisiana	Jackson	mph_rate	0.000061395
22051	Louisiana	Jefferson	mph_rate	0.000305170
22053	Louisiana	Jefferson Davis	mph_rate	0.000031619
22055	Louisiana	Lafayette	mph_rate	0.000279145
22057	Louisiana	Lafourche	mph_rate	0.000124507
22059	Louisiana	La Salle	mph_rate	
22061	Louisiana	Lincoln	mph_rate	0.000170889
22063	Louisiana	Livingston	mph_rate	0.000023312
22065	Louisiana	Madison	mph_rate	
22067	Louisiana	Morehouse	mph_rate	0.000035792
22069	Louisiana	Natchitoches	mph_rate	0.000101020
22071	Louisiana	Orleans	mph_rate	0.000799064
22073	Louisiana	Ouachita	mph_rate	0.000123385
22075	Louisiana	Plaquemines	mph_rate	0.000043226
22077	Louisiana	Pointe Coupee	mph_rate	0.000043885
22079	Louisiana	Rapides	mph_rate	0.000356655
22081	Louisiana	Red River	mph_rate	
22083	Louisiana	Richland	mph_rate	0.000048209
22085	Louisiana	Sabine	mph_rate	0.000041252
22087	Louisiana	St. Bernard	mph_rate	0.000027168
22089	Louisiana	St. Charles	mph_rate	0.000056828
22091	Louisiana	St. Helena	mph_rate	
22093	Louisiana	St. James	mph_rate	
22095	Louisiana	St. John the Baptist	mph_rate	
22097	Louisiana	St. Landry	mph_rate	0.000059878
22099	Louisiana	St. Martin	mph_rate	0.000019136
22101	Louisiana	St. Mary	mph_rate	
22103	Louisiana	St. Tammany	mph_rate	0.000353807
22105	Louisiana	Tangipahoa	mph_rate	0.000156430
22107	Louisiana	Tensas	mph_rate	
22109	Louisiana	Terrebonne	mph_rate	0.000053632
22111	Louisiana	Union	mph_rate	
22113	Louisiana	Vermilion	mph_rate	0.000017216
22115	Louisiana	Vernon	mph_rate	0.000037940
22117	Louisiana	Washington	mph_rate	0.000021245
22119	Louisiana	Webster	mph_rate	
22121	Louisiana	West Baton Rouge	mph_rate	0.000041747
22123	Louisiana	West Carroll	mph_rate	
22125	Louisiana	West Feliciana	mph_rate	0.000255869
22127	Louisiana	Winn	mph_rate	
23001	Maine	Androscoggin	mph_rate	0.000371488
23003	Maine	Aroostook	mph_rate	0.000223081
23005	Maine	Cumberland	mph_rate	0.001222520
23007	Maine	Franklin	mph_rate	0.000260493
23009	Maine	Hancock	mph_rate	0.000386314
23011	Maine	Kennebec	mph_rate	0.000794229
23013	Maine	Knox	mph_rate	0.000856315
